"","Tm","roster"
"11","IND","/players/b/besttr01.html, /players/c/croshau01.html, /players/d/davisan01.html, /players/d/davisda01.html, /players/h/harrial01.html, /players/h/hoibefr01.html, /players/j/jacksma01.html, /players/m/mckeyde01.html, /players/m/millere01.html, /players/m/mullich01.html, /players/p/perkisa01.html, /players/p/popema01.html, /players/r/roseja01.html, /players/s/smitsri01.html"
"12","LAC","/players/c/closske01.html, /players/d/douglsh01.html, /players/h/hudsotr01.html, /players/m/martida01.html, /players/m/murrala01.html, /players/n/nesbyty01.html, /players/o/olowomi01.html, /players/p/piatker01.html, /players/r/richapo01.html, /players/r/robinja02.html, /players/r/rogerro01.html, /players/s/skinnbr01.html, /players/s/smithch04.html, /players/t/tayloma01.html, /players/v/vrankst01.html, /players/w/wrighlo02.html"
"13","LAL","/players/b/blounco01.html, /players/b/bryanko01.html, /players/c/campbel01.html, /players/f/fishede01.html, /players/f/foxri01.html, /players/h/harpede01.html, /players/h/horryro01.html, /players/j/jacobsa01.html, /players/j/jonesed02.html, /players/k/knightr01.html, /players/l/luety01.html, /players/o/onealsh01.html, /players/p/patteru01.html, /players/r/reidjr01.html, /players/r/ricegl01.html, /players/r/rodmade01.html, /players/r/rooksse01.html"
"14","MIA","/players/a/askinke01.html, /players/b/brownpj01.html, /players/c/causwdu01.html, /players/c/conloma01.html, /players/d/davisma02.html, /players/e/edwarbl01.html, /players/h/hardati01.html, /players/l/lenarvo01.html, /players/m/majerda01.html, /players/m/mashbja01.html, /players/m/millste01.html, /players/m/mournal01.html, /players/p/portete01.html, /players/s/stricma01.html, /players/w/waltere01.html, /players/w/watsoja01.html, /players/w/weathcl01.html"
"15","MIL","/players/a/allenra02.html, /players/b/brandte01.html, /players/c/cassesa01.html, /players/c/curryde01.html, /players/c/currymi01.html, /players/d/delnevi01.html, /players/f/feickja01.html, /players/g/gatlich01.html, /players/g/gilliar01.html, /players/g/grantpa01.html, /players/h/hillty01.html, /players/h/honeyje01.html, /players/j/johnser02.html, /players/j/jordaad01.html, /players/p/perryel01.html, /players/r/robingl01.html, /players/t/thomati01.html, /players/t/traylro01.html, /players/w/willisc01.html, /players/w/workmha01.html"
"16","MIN","/players/b/brandte01.html, /players/c/carrch01.html, /players/c/curlebi01.html, /players/e/evansbr01.html, /players/g/garneke01.html, /players/g/garrede01.html, /players/g/grantpa01.html, /players/h/hammoto01.html, /players/j/jacksbo01.html, /players/j/jordare01.html, /players/m/marbust01.html, /players/m/mitchsa01.html, /players/n/nestera01.html, /players/p/pattean01.html, /players/p/peelean01.html, /players/r/robinja02.html, /players/s/scottde01.html, /players/s/sealyma01.html, /players/s/smithjo02.html, /players/w/wintetr01.html"
"17","NJN","/players/b/boykiea01.html, /players/b/burresc01.html, /players/c/carrch01.html, /players/c/cassesa01.html, /players/c/cunniwi01.html, /players/e/evansbr01.html, /players/f/feickja01.html, /players/g/gatlich01.html, /players/g/gillke01.html, /players/h/harrilu01.html, /players/h/hendrma01.html, /players/j/jonesda01.html, /players/k/kittlke01.html, /players/m/marbust01.html, /players/m/mcilvji01.html, /players/m/murdoer01.html, /players/m/muresgh01.html, /players/o/overtdo01.html, /players/p/perryel01.html, /players/s/seikaro01.html, /players/v/vanhoke01.html, /players/v/vaughda02.html, /players/w/willija01.html"
"18","NYK","/players/b/brunsri01.html, /players/c/cambyma01.html, /players/c/childch01.html, /players/d/davisbe01.html, /players/d/dudlech02.html, /players/e/ewingpa01.html, /players/h/houstal01.html, /players/j/johnsla02.html, /players/s/scottde01.html, /players/s/sprewla01.html, /players/t/thomaku01.html, /players/w/wardch01.html, /players/w/willihe01.html, /players/w/wingada01.html"
"19","ORL","/players/a/anderni01.html, /players/a/armstbj01.html, /players/a/armstda01.html, /players/a/austiis01.html, /players/d/doleami01.html, /players/g/grantho01.html, /players/h/hardaan01.html, /players/h/harprma01.html, /players/k/kernejo01.html, /players/o/ollieke01.html, /players/o/outlabo01.html, /players/o/overtdo01.html, /players/s/schayda01.html, /players/s/simonmi01.html, /players/s/stronde01.html, /players/w/wilkido01.html, /players/w/wilkige01.html"
"20","PHI","/players/b/benjabe01.html, /players/g/geigema01.html, /players/g/grantha01.html, /players/h/hillty01.html, /players/h/honeyje01.html, /players/h/hughela01.html, /players/i/iversal01.html, /players/l/lynchge01.html, /players/m/mahorri01.html, /players/m/mckieaa01.html, /players/m/mohamna01.html, /players/o/overtdo01.html, /players/p/parkean01.html, /players/r/ratlith01.html, /players/s/shawca01.html, /players/s/snower01.html, /players/t/thomati01.html, /players/w/willisc01.html"
"21","PHO","/players/b/baileto01.html, /players/b/brownge02.html, /players/c/chapmre01.html, /players/g/garripa01.html, /players/g/guglito01.html, /players/k/kiddja01.html, /players/k/kleinjo01.html, /players/l/livinra01.html, /players/l/longllu01.html, /players/m/mannida01.html, /players/m/mccloge01.html, /players/m/milicma01.html, /players/m/morrich01.html, /players/o/oliveji01.html, /players/r/respesh01.html, /players/r/robincl02.html, /players/s/simsal01.html"
"22","POR","/players/a/anthogr01.html, /players/a/augmost01.html, /players/c/catoke01.html, /players/c/crottjo01.html, /players/g/grantbr01.html, /players/g/grantga01.html, /players/j/jacksji01.html, /players/o/onealje01.html, /players/r/rideris01.html, /players/r/rogerca01.html, /players/s/sabonar01.html, /players/s/shawbr01.html, /players/s/stoudda01.html, /players/w/wallara01.html, /players/w/wellsbo01.html, /players/w/williwa02.html"
"23","SAC","/players/a/abdulta01.html, /players/a/alumape01.html, /players/b/barryjo01.html, /players/d/deherte01.html, /players/d/divacvl01.html, /players/f/fundela01.html, /players/h/hawkimi01.html, /players/j/jamesje01.html, /players/m/maxweve01.html, /players/m/milleol01.html, /players/o/ollieke01.html, /players/p/pollasc01.html, /players/s/stojape01.html, /players/w/webbech01.html, /players/w/willija02.html, /players/w/willico02.html"
"24","SAS","/players/d/daniean01.html, /players/d/duncati01.html, /players/e/eliema01.html, /players/e/elliose01.html, /players/g/gazean01.html, /players/j/jacksja01.html, /players/j/johnsav01.html, /players/k/kerrst01.html, /players/k/kerseje01.html, /players/k/kingge02.html, /players/p/perduwi01.html, /players/r/robinda01.html, /players/r/rosema01.html, /players/w/willibr01.html"
"25","SEA","/players/b/bakervi01.html, /players/b/barrydr01.html, /players/c/cottoja02.html, /players/c/crottjo01.html, /players/e/ellisda01.html, /players/h/hawkihe01.html, /players/l/lewisra02.html, /players/m/macledo01.html, /players/m/mccoyje01.html, /players/n/norrimo01.html, /players/o/owensbi01.html, /players/p/paytoga01.html, /players/p/polynol01.html, /players/s/schrede01.html, /players/s/stepavl01.html, /players/w/williaa01.html"
"26","TOR","/players/b/bakerla01.html, /players/b/brownde01.html, /players/c/cartevi01.html, /players/c/chrisdo01.html, /players/c/cunniwi01.html, /players/k/knighne01.html, /players/m/marksse01.html, /players/m/mcgratr01.html, /players/o/oaklech01.html, /players/s/slatere01.html, /players/s/stewami01.html, /players/t/thomajo02.html, /players/w/wallajo01.html, /players/w/willial02.html, /players/w/willimi02.html, /players/w/willike02.html"
"27","UTA","/players/a/andersh01.html, /players/a/aventan01.html, /players/b/baileth01.html, /players/e/eisleho01.html, /players/f/fostegr01.html, /players/f/fulleto02.html, /players/h/hornaje01.html, /players/k/keefead01.html, /players/k/kingch01.html, /players/m/malonka01.html, /players/o/ostergr01.html, /players/r/russebr01.html, /players/s/stockjo01.html, /players/v/vaughja01.html"
"28","VAN","/players/a/abdursh01.html, /players/b/bibbymi01.html, /players/c/chilcpe01.html, /players/d/deherte01.html, /players/h/hendejr01.html, /players/h/herreca01.html, /players/l/lopezfe01.html, /players/m/macksa01.html, /players/m/masseto01.html, /players/m/maybele01.html, /players/n/ndiayma01.html, /players/p/parksch02.html, /players/r/reevebr01.html, /players/r/rhodero01.html, /players/s/sasseja01.html, /players/s/smithmi02.html, /players/w/westdo01.html, /players/w/wheatde01.html"
"29","WAS","/players/b/bohanet01.html, /players/c/cheanca01.html, /players/c/cokerjo01.html, /players/d/daviste01.html, /players/h/howarju01.html, /players/j/jacksra02.html, /players/l/legleti01.html, /players/m/mcinnje01.html, /players/m/murratr01.html, /players/r/richmmi01.html, /players/s/stricro02.html, /players/t/thorpot01.html, /players/w/wallabe01.html, /players/w/whiteja01.html, /players/w/whitnch01.html"
