"","Tm","roster"
"11","IND","/players/d/dreilgr01.html, /players/f/flemive01.html, /players/f/fredean01.html, /players/g/grayst01.html, /players/l/longjo01.html, /players/m/millere01.html, /players/m/mortori01.html, /players/p/persoch01.html, /players/s/schrede01.html, /players/s/skilesc01.html, /players/s/smitsri01.html, /players/s/stephev01.html, /players/t/thompla01.html, /players/t/tisdawa01.html, /players/t/toneyse01.html, /players/w/willihe01.html, /players/w/wittmra01.html"
"12","LAC","/players/b/bannike01.html, /players/b/benjabe01.html, /players/d/dailequ01.html, /players/g/garrito01.html, /players/g/gondrgr01.html, /players/g/grantga01.html, /players/k/kitegr01.html, /players/l/lockro01.html, /players/m/mannida01.html, /players/n/nixonno01.html, /players/n/normake01.html, /players/p/popsoda01.html, /players/r/rosero01.html, /players/s/smithch01.html, /players/s/sumptba01.html, /players/w/whatlen01.html, /players/w/whiteer01.html, /players/w/willike01.html, /players/w/willire01.html, /players/w/wolfjo01.html"
"13","LAL","/players/a/abdulka01.html, /players/c/campbto01.html, /players/c/coopemi01.html, /players/g/greenac01.html, /players/j/johnsma02.html, /players/l/lampje01.html, /players/m/mcnamma01.html, /players/r/riverda01.html, /players/s/scottby01.html, /players/t/thompmy01.html, /players/w/woolror01.html, /players/w/worthja01.html"
"14","MIA","/players/c/cummipa01.html, /players/e/edwarke01.html, /players/g/graysy01.html, /players/h/hastisc01.html, /players/l/longgr01.html, /players/m/mitchto01.html, /players/n/nealcr01.html, /players/p/popsoda01.html, /players/s/seikaro01.html, /players/s/shaskjo01.html, /players/s/sparrro01.html, /players/s/sundvjo01.html, /players/t/tayloan01.html, /players/t/thompbi01.html, /players/u/upshake01.html, /players/w/washipe01.html, /players/w/wheelcl01.html"
"15","MIL","/players/b/breuera01.html, /players/b/brownto01.html, /players/c/cummite01.html, /players/d/davisma01.html, /players/d/dunlemi01.html, /players/g/grayeje01.html, /players/g/greenri01.html, /players/h/horfoti01.html, /players/h/humphja01.html, /players/k/krystla01.html, /players/m/mokespa01.html, /players/m/moncrsi01.html, /players/p/piercri01.html, /players/p/presspa01.html, /players/r/roberfr01.html, /players/s/sikmaja01.html, /players/t/turnean01.html"
"16","NJN","/players/b/baglejo01.html, /players/b/berrywa01.html, /players/c/carrojo01.html, /players/c/cavenro01.html, /players/c/connele01.html, /players/g/gaineco01.html, /players/h/hinsoro01.html, /players/h/hopsode01.html, /players/j/jonesbi01.html, /players/l/leeke01.html, /players/m/mcgeemi01.html, /players/m/morrich01.html, /players/s/shackch01.html, /players/w/willibu01.html, /players/w/willike01.html"
"17","NYK","/players/b/butlegr01.html, /players/e/ewingpa01.html, /players/g/greensi02.html, /players/j/jacksma01.html, /players/m/myerspe01.html, /players/n/newmajo01.html, /players/o/oaklech01.html, /players/s/stricro02.html, /players/t/tucketr01.html, /players/v/vandeki01.html, /players/w/walkeke01.html, /players/w/wilkied01.html, /players/w/wilkige01.html"
"18","PHI","/players/a/anderro01.html, /players/b/barklch01.html, /players/b/brooksc01.html, /players/c/cheekma01.html, /players/c/colembe01.html, /players/g/gminsmi01.html, /players/h/hawkihe01.html, /players/h/hendege01.html, /players/j/jonessh01.html, /players/m/myerspe01.html, /players/r/robincl01.html, /players/r/rowinji01.html, /players/s/smithde02.html, /players/t/thornbo01.html, /players/w/welpch01.html, /players/w/wingada01.html"
"19","PHO","/players/c/chambto01.html, /players/c/corbity01.html, /players/c/critewi01.html, /players/d/davisma01.html, /players/d/dunntr01.html, /players/g/gattike01.html, /players/g/gilliar01.html, /players/h/hodgecr01.html, /players/h/hornaje01.html, /players/j/johnsed03.html, /players/j/johnske02.html, /players/k/kerrst01.html, /players/l/langan01.html, /players/m/majerda01.html, /players/n/nealyed01.html, /players/p/perryti01.html, /players/w/westma01.html"
"20","POR","/players/a/anderri01.html, /players/b/bowiesa01.html, /players/b/brancad01.html, /players/b/bryanma01.html, /players/d/drexlcl01.html, /players/d/duckwke01.html, /players/f/ferrero01.html, /players/j/johnsst03.html, /players/j/jonesca01.html, /players/k/kerseje01.html, /players/n/nealcr01.html, /players/p/portete01.html, /players/s/sichtje01.html, /players/s/steppbr01.html, /players/v/vandeki01.html, /players/w/wheelcl01.html, /players/y/youngda01.html"
"21","SAC","/players/a/aingeda01.html, /players/a/allenra01.html, /players/b/berryri01.html, /players/d/delnevi01.html, /players/g/gillebe01.html, /players/j/jacksmi02.html, /players/k/kleinjo01.html, /players/l/lohaubr01.html, /players/m/mccraro01.html, /players/p/peterji01.html, /players/p/pincked01.html, /players/p/pressha01.html, /players/s/smithde02.html, /players/s/smithke01.html, /players/t/thompla01.html, /players/t/tisdawa01.html, /players/w/wittmra01.html"
"22","SAS","/players/a/andergr01.html, /players/a/andermi01.html, /players/a/anderwi01.html, /players/b/bowiean01.html, /players/b/brickfr01.html, /players/c/comegda01.html, /players/c/cookda01.html, /players/d/dawkijo01.html, /players/g/greenda01.html, /players/g/gudmupe01.html, /players/j/jonessh01.html, /players/k/kingal01.html, /players/m/maxweve01.html, /players/m/mitchto01.html, /players/n/nattca01.html, /players/r/roberal01.html, /players/r/rothsc01.html, /players/s/smartke01.html, /players/s/smrekmi01.html, /players/s/stroejo01.html, /players/v/vinceja01.html, /players/w/whiteje01.html"
"23","SEA","/players/b/ballagr01.html, /players/c/cagemi01.html, /players/c/champmi01.html, /players/e/ellisda01.html, /players/j/johnsav01.html, /players/l/listeal01.html, /players/l/lucasjo01.html, /players/m/mcdanxa01.html, /players/m/mckeyde01.html, /players/m/mcmilna01.html, /players/p/polynol01.html, /players/r/reynoje01.html, /players/s/schoeru01.html, /players/t/threase01.html"
"24","UTA","/players/b/baileth01.html, /players/b/brownmi01.html, /players/e/eatonma01.html, /players/f/farmeji01.html, /players/g/griffda01.html, /players/h/hansebo01.html, /players/i/iavarma01.html, /players/k/kofoeba01.html, /players/l/leckner01.html, /players/l/lesji01.html, /players/m/malonka01.html, /players/o/ortizjo01.html, /players/r/rothsc01.html, /players/s/stockjo01.html, /players/w/whiteer01.html"
"25","WSB","/players/a/alarima01.html, /players/c/catlete01.html, /players/c/coltest01.html, /players/e/eacklle01.html, /players/f/feitlda01.html, /players/g/grantha01.html, /players/j/jonesch01.html, /players/j/jonesch02.html, /players/k/kingbe01.html, /players/m/malonje01.html, /players/p/pressdo01.html, /players/w/walkeda01.html, /players/w/willijo02.html"
