"","Tm","roster"
"11","LAC","/players/b/brandel01.html, /players/d/doolike01.html, /players/e/elyme01.html, /players/f/fowlktr01.html, /players/j/jaricma01.html, /players/m/maggeco01.html, /players/m/millean02.html, /players/o/odomla01.html, /players/o/olowomi01.html, /players/p/parksch02.html, /players/p/piatker01.html, /players/r/richaqu01.html, /players/r/rooksse01.html, /players/w/wilcoch01.html, /players/z/zhizhwa01.html"
"12","LAL","/players/b/bryanko01.html, /players/f/fishede01.html, /players/f/foxri01.html, /players/g/georgde01.html, /players/h/horryro01.html, /players/m/madsema01.html, /players/m/medvest01.html, /players/m/murratr01.html, /players/o/onealsh01.html, /players/p/pargoja01.html, /players/r/rushka01.html, /players/s/samakso01.html, /players/s/shawbr01.html, /players/w/walkesa01.html"
"13","MEM","/players/a/archiro01.html, /players/b/batismi01.html, /players/b/battish01.html, /players/d/dickemi01.html, /players/g/gasolpa01.html, /players/g/giricgo01.html, /players/g/goodedr01.html, /players/h/humphry01.html, /players/k/knighbr01.html, /players/m/millemi01.html, /players/o/owensch01.html, /players/p/persowe01.html, /players/s/swiftst01.html, /players/t/trybace01.html, /players/w/watsoea01.html, /players/w/willija02.html, /players/w/wrighlo02.html"
"14","MIA","/players/a/allenma01.html, /players/b/besttr01.html, /players/b/butleca01.html, /players/b/butlera01.html, /players/c/cartean01.html, /players/e/ellisla01.html, /players/g/grantbr01.html, /players/h/houseed01.html, /players/j/jamesmi01.html, /players/j/johnske03.html, /players/j/jonesed02.html, /players/l/lamplse01.html, /players/m/marksse01.html, /players/s/stepavl01.html"
"15","MIL","/players/a/allenra02.html, /players/c/caffeja01.html, /players/c/cassesa01.html, /players/g/gadzuda01.html, /players/h/haislma01.html, /players/j/johnser02.html, /players/k/kukocto01.html, /players/m/masonan01.html, /players/m/masonde01.html, /players/m/murraro01.html, /players/o/ollieke01.html, /players/p/paytoga01.html, /players/p/przybjo01.html, /players/r/reddmi01.html, /players/s/sampsja01.html, /players/t/thomati01.html"
"16","MIN","/players/g/garneke01.html, /players/g/gillke01.html, /players/h/hudsotr01.html, /players/j/jacksma02.html, /players/n/nestera01.html, /players/p/peelean01.html, /players/r/rakocig01.html, /players/s/slatere01.html, /players/s/smithjo02.html, /players/s/stricro02.html, /players/s/szczewa02.html, /players/t/trentga01.html, /players/w/wilksmi01.html, /players/w/woodslo01.html"
"17","NJN","/players/a/armstbr01.html, /players/c/childch01.html, /players/c/collija04.html, /players/h/harrilu01.html, /players/j/jefferi01.html, /players/j/johnsan02.html, /players/k/kiddja01.html, /players/k/kittlke01.html, /players/m/marshdo02.html, /players/m/martike01.html, /players/m/mutomdi01.html, /players/r/rogerro01.html, /players/s/scalabr01.html, /players/s/slayta01.html, /players/w/williaa01.html"
"18","NOH","/players/a/alexaco02.html, /players/a/anderke01.html, /players/a/augmost01.html, /players/b/brownpj01.html, /players/c/campbel01.html, /players/d/davisba01.html, /players/d/drewbr01.html, /players/h/hastoki01.html, /players/l/livinra01.html, /players/l/lynchge01.html, /players/m/magloja01.html, /players/m/mashbja01.html, /players/m/moisoje01.html, /players/p/packro01.html, /players/t/traylro01.html, /players/w/wesleda01.html"
"19","NYK","/players/a/andersh01.html, /players/d/doleami01.html, /players/e/eisleho01.html, /players/h/harriot01.html, /players/h/houstal01.html, /players/k/knightr01.html, /players/n/nailole01.html, /players/p/postela01.html, /players/s/sprewla01.html, /players/t/thomaku01.html, /players/w/wardch01.html, /players/w/weathcl01.html, /players/w/willifr02.html"
"20","ORL","/players/a/armstda01.html, /players/b/burkepa01.html, /players/d/declean01.html, /players/g/garripa01.html, /players/g/giricgo01.html, /players/g/goodedr01.html, /players/g/grantho01.html, /players/h/hillgr01.html, /players/h/humphry01.html, /players/h/huntest01.html, /players/k/kempsh01.html, /players/m/mcgratr01.html, /players/m/millemi01.html, /players/o/oyedeol01.html, /players/s/sasseje01.html, /players/v/vaughja01.html, /players/w/whitnch01.html"
"21","PHI","/players/b/bryanma01.html, /players/b/buckngr01.html, /players/c/colemde01.html, /players/h/hillty01.html, /players/i/iversal01.html, /players/l/longar01.html, /players/m/maccuto01.html, /players/m/mckieaa01.html, /players/r/rentzef01.html, /players/s/salmojo01.html, /players/s/satteke01.html, /players/s/skinnbr01.html, /players/s/snower01.html, /players/t/thomake01.html, /players/v/vanhoke01.html, /players/w/willimo01.html"
"22","PHO","/players/b/brownra02.html, /players/f/fordal02.html, /players/g/guglito01.html, /players/h/hardaan01.html, /players/j/jacobca01.html, /players/j/johnsjo02.html, /players/l/langhda01.html, /players/m/marbust01.html, /players/m/mariosh01.html, /players/o/outlabo01.html, /players/s/stoudam01.html, /players/t/tsakaja01.html, /players/v/voskuja01.html, /players/w/willisc01.html"
"23","POR","/players/a/anderde01.html, /players/b/boumtru01.html, /players/d/daniean01.html, /players/d/davisda01.html, /players/d/dudlech02.html, /players/m/mcinnje01.html, /players/p/patteru01.html, /players/p/pippesc01.html, /players/r/randoza01.html, /players/s/sabonar01.html, /players/s/smithch04.html, /players/s/stoudda01.html, /players/w/wallara01.html, /players/w/wellsbo01.html, /players/w/woodsqy01.html"
"24","SAC","/players/b/bibbymi01.html, /players/c/chrisdo01.html, /players/c/clarkke01.html, /players/c/cleavma01.html, /players/d/divacvl01.html, /players/f/fundela01.html, /players/j/jacksbo01.html, /players/j/jacksji01.html, /players/j/jonesda01.html, /players/p/pollasc01.html, /players/s/stojape01.html, /players/t/turkohe01.html, /players/w/wallage01.html, /players/w/webbech01.html"
"25","SAS","/players/b/bateeme01.html, /players/b/bowenbr01.html, /players/b/brownde02.html, /players/c/claxtsp01.html, /players/d/duncati01.html, /players/f/ferryda01.html, /players/g/ginobma01.html, /players/g/goldwan01.html, /players/j/jacksst02.html, /players/k/kerrst01.html, /players/p/parketo01.html, /players/r/robinda01.html, /players/r/rosema01.html, /players/s/smithst01.html, /players/w/willike02.html"
"26","SEA","/players/a/allenra02.html, /players/a/anderke01.html, /players/b/barrybr01.html, /players/b/boothca01.html, /players/c/campbel01.html, /players/d/drobnpr01.html, /players/e/evansre01.html, /players/f/fortejo01.html, /players/j/jamesje01.html, /players/l/lewisra02.html, /players/m/masonde01.html, /players/m/murraro01.html, /players/o/ollieke01.html, /players/p/paytoga01.html, /players/p/potapvi01.html, /players/r/radmavl01.html, /players/s/sesayan01.html"
"27","TOR","/players/a/alstora01.html, /players/b/bastoma01.html, /players/b/bradlmi01.html, /players/b/brownda02.html, /players/c/cartevi01.html, /players/d/davisan01.html, /players/f/fostegr01.html, /players/h/hamilze01.html, /players/h/huffmna01.html, /players/h/hunteli01.html, /players/j/jacksje01.html, /players/j/jeffech01.html, /players/l/lenarvo01.html, /players/l/longar01.html, /players/m/mccoyje01.html, /players/n/ndiayma02.html, /players/p/petermo01.html, /players/w/willial02.html, /players/w/willije01.html"
"28","UTA","/players/a/amaecjo01.html, /players/a/arroyca01.html, /players/c/cheanca01.html, /players/c/collija03.html, /players/h/harprma01.html, /players/j/jacksma01.html, /players/k/kirilan01.html, /players/m/malonka01.html, /players/m/masseto01.html, /players/o/ostergr01.html, /players/p/padgesc01.html, /players/s/stevede01.html, /players/s/stockjo01.html"
"29","WAS","/players/b/brownkw01.html, /players/c/cardibr01.html, /players/d/dixonju01.html, /players/g/goldwan01.html, /players/h/haywobr01.html, /players/h/hughela01.html, /players/j/jeffrja01.html, /players/j/jordami01.html, /players/l/laettch01.html, /players/l/luety01.html, /players/o/oaklech01.html, /players/r/russebr01.html, /players/s/simmobo01.html, /players/s/stackje01.html, /players/t/thomaet01.html, /players/w/whiteja01.html"
