"","Tm","roster"
"11","IND","/players/a/armstda01.html, /players/b/bastoma01.html, /players/d/daniema01.html, /players/d/dioguik01.html, /players/d/dunlemi02.html, /players/f/fosteje01.html, /players/g/grangda01.html, /players/g/greenor01.html, /players/h/harrial01.html, /players/h/harrida01.html, /players/j/jacksst02.html, /players/j/jasiksa01.html, /players/m/marshra01.html, /players/m/mcleoke01.html, /players/m/murphtr01.html, /players/o/onealje01.html, /players/p/poweljo01.html, /players/t/tinslja01.html, /players/w/willish03.html"
"12","LAC","/players/b/brandel01.html, /players/c/cassesa01.html, /players/c/chrisdo01.html, /players/c/conrowi01.html, /players/d/davispa01.html, /players/e/ewingda01.html, /players/h/hartja01.html, /players/j/jackslu02.html, /players/k/kamanch01.html, /players/k/korolya01.html, /players/l/livinsh01.html, /players/m/maggeco01.html, /players/m/moblecu01.html, /players/r/rossqu01.html, /players/s/singlja01.html, /players/t/thomati01.html, /players/w/wafervo01.html, /players/w/williaa01.html, /players/w/willial02.html"
"13","LAL","/players/b/brownkw01.html, /players/b/bryanko01.html, /players/b/bynuman01.html, /players/c/cookbr01.html, /players/e/evansma01.html, /players/f/farmajo01.html, /players/m/mckieaa01.html, /players/o/odomla01.html, /players/p/parkesm01.html, /players/r/radmavl01.html, /players/t/turiaro01.html, /players/v/vujacsa01.html, /players/w/waltolu01.html, /players/w/willish01.html"
"14","MEM","/players/a/atkinch01.html, /players/c/cardibr01.html, /players/c/conrowi01.html, /players/g/gasolpa01.html, /players/g/gayru01.html, /players/h/harriju01.html, /players/j/johnsal01.html, /players/j/jonesda02.html, /players/j/jonesed02.html, /players/k/kinseta01.html, /players/l/lowryky01.html, /players/m/millemi01.html, /players/p/padgesc01.html, /players/r/roberla01.html, /players/s/stoudda01.html, /players/s/swiftst01.html, /players/t/tsakaja01.html, /players/w/warriha01.html"
"15","MIA","/players/b/barroea01.html, /players/d/doleami01.html, /players/h/hasleud01.html, /players/h/hitero01.html, /players/j/jonesed02.html, /players/k/kaponja01.html, /players/m/mournal01.html, /players/o/onealsh01.html, /players/p/paytoga01.html, /players/p/poseyja01.html, /players/q/quinnch01.html, /players/s/simiewa01.html, /players/w/wadedw01.html, /players/w/walkean02.html, /players/w/willija02.html, /players/w/wrighdo01.html"
"16","MIL","/players/b/bellch01.html, /players/b/blakest01.html, /players/b/bogutan01.html, /players/b/boykiea01.html, /players/g/gadzuda01.html, /players/g/greerly01.html, /players/h/hodgeju01.html, /players/i/ilyaser01.html, /players/m/markoda01.html, /players/m/mccrach01.html, /players/n/noelda01.html, /players/p/patteru01.html, /players/r/reddmi01.html, /players/r/reineja01.html, /players/s/skinnbr01.html, /players/v/villach01.html, /players/w/willima01.html"
"17","MIN","/players/b/blounma01.html, /players/d/davisri01.html, /players/f/foyera01.html, /players/g/garneke01.html, /players/g/griffed01.html, /players/h/hassetr01.html, /players/h/hudsotr01.html, /players/j/jamesmi01.html, /players/j/jaricma01.html, /players/m/madsema01.html, /players/m/mccanra01.html, /players/r/reedju01.html, /players/s/smithcr01.html, /players/w/wrighbr02.html"
"18","NJN","/players/a/adamsha01.html, /players/b/boonejo01.html, /players/c/cartevi01.html, /players/c/collija04.html, /players/h/houseed01.html, /players/i/ilicmi01.html, /players/j/jefferi01.html, /players/k/kiddja01.html, /players/k/krstine01.html, /players/m/mooremi01.html, /players/n/nachbbo01.html, /players/r/robinbe01.html, /players/r/robincl02.html, /players/w/willima03.html, /players/w/wrighan01.html"
"19","NOK","/players/a/armsthi01.html, /players/b/bassbr01.html, /players/b/brownde02.html, /players/b/butlera01.html, /players/c/chandty01.html, /players/j/jacksbo01.html, /players/j/jacksma02.html, /players/j/johnsli01.html, /players/m/masonde01.html, /players/p/pargoja01.html, /players/p/paulch01.html, /players/s/simmoce01.html, /players/s/stojape01.html, /players/v/vincima01.html, /players/w/westda01.html"
"20","NYK","/players/b/balkmre01.html, /players/c/catoke01.html, /players/c/collima01.html, /players/c/crawfja01.html, /players/c/curryed01.html, /players/f/francst01.html, /players/f/fryech01.html, /players/j/jamesje01.html, /players/j/jeffrja01.html, /players/l/leeda02.html, /players/m/marbust01.html, /players/m/morrira01.html, /players/r/richaqu01.html, /players/r/robinna01.html, /players/r/rosema01.html"
"21","ORL","/players/a/arizatr01.html, /players/a/arroyca01.html, /players/a/augusja01.html, /players/b/battito01.html, /players/b/boganke01.html, /players/d/dienetr01.html, /players/d/doolike01.html, /players/g/garripa01.html, /players/h/hillgr01.html, /players/h/howardw01.html, /players/m/milicda01.html, /players/n/nelsoja01.html, /players/o/outlabo01.html, /players/r/redicjj01.html, /players/t/turkohe01.html"
"22","PHI","/players/a/amundlo01.html, /players/c/carnero01.html, /players/d/dalemsa01.html, /players/g/greenwi01.html, /players/h/hendeal01.html, /players/h/huntest01.html, /players/i/iguodan01.html, /players/i/iversal01.html, /players/j/jonesbo02.html, /players/k/korveky01.html, /players/m/mcfariv01.html, /players/m/millean02.html, /players/o/ollieke01.html, /players/r/randosh01.html, /players/s/smithjo02.html, /players/s/smithst03.html, /players/w/webbech01.html, /players/w/willilo02.html"
"23","PHO","/players/b/banksma01.html, /players/b/barbole01.html, /players/b/bellra01.html, /players/b/burkepa01.html, /players/d/diawbo01.html, /players/j/jonesja02.html, /players/j/jonesju01.html, /players/m/mariosh01.html, /players/m/marksse01.html, /players/n/nashst01.html, /players/p/piatker01.html, /players/r/roseja01.html, /players/s/stoudam01.html, /players/t/thomaku01.html"
"24","POR","/players/a/aldrila01.html, /players/d/dickada01.html, /players/d/dixonju01.html, /players/g/grahast01.html, /players/j/jackja01.html, /players/j/jonesfr01.html, /players/l/lafrera01.html, /players/m/magloja01.html, /players/o/outlatr01.html, /players/p/przybjo01.html, /players/r/randoza01.html, /players/r/richaje01.html, /players/r/rodrise01.html, /players/r/roybr01.html, /players/s/schenlu01.html, /players/u/udokaim01.html, /players/w/webstma02.html"
"25","SAC","/players/a/abdursh01.html, /players/b/bibbymi01.html, /players/d/doubyqu01.html, /players/g/garcifr01.html, /players/h/hartja01.html, /players/m/martike02.html, /players/m/millebr01.html, /players/p/potapvi01.html, /players/p/pricero01.html, /players/s/salmojo01.html, /players/t/tayloma01.html, /players/t/thomake01.html, /players/w/williju01.html, /players/w/willico02.html, /players/a/artesro01.html"
"26","SAS","/players/b/barrybr01.html, /players/b/bonnema01.html, /players/b/bowenbr01.html, /players/b/butleja01.html, /players/d/duncati01.html, /players/e/elsonfr01.html, /players/e/elyme01.html, /players/f/finlemi01.html, /players/g/ginobma01.html, /players/h/horryro01.html, /players/o/obertfa01.html, /players/p/parketo01.html, /players/u/udrihbe01.html, /players/v/vaughja01.html, /players/w/whiteja02.html, /players/w/willier01.html"
"27","SEA","/players/a/allenra02.html, /players/b/brownan01.html, /players/c/collini01.html, /players/f/farmede01.html, /players/f/fortsda01.html, /players/g/gelabmi01.html, /players/g/glynian01.html, /players/l/lewisra02.html, /players/l/livinra01.html, /players/p/petrojo01.html, /players/r/ridnolu01.html, /players/s/senesa01.html, /players/w/watsoea01.html, /players/w/wilcoch01.html, /players/w/wilkida02.html, /players/w/wilksmi01.html"
"28","TOR","/players/b/bargnan01.html, /players/b/boshch01.html, /players/c/caldejo01.html, /players/d/dixonju01.html, /players/f/fordtj01.html, /players/g/garbajo01.html, /players/g/grahajo01.html, /players/h/humphkr01.html, /players/j/jackslu02.html, /players/j/jonesfr01.html, /players/m/martida01.html, /players/n/nestera01.html, /players/p/parkean01.html, /players/p/petermo01.html, /players/s/slokaur01.html, /players/s/sowpa01.html, /players/t/tuckepj01.html"
"29","UTA","/players/a/amundlo01.html, /players/a/araujra01.html, /players/b/boozeca01.html, /players/b/brewero02.html, /players/b/brownde03.html, /players/c/collija03.html, /players/f/fishede01.html, /players/g/giricgo01.html, /players/h/harprma01.html, /players/k/kirilan01.html, /players/m/milescj01.html, /players/m/millspa01.html, /players/o/okurme01.html, /players/p/powelro01.html, /players/w/willide01.html"
"30","WAS","/players/a/arenagi01.html, /players/b/blatcan01.html, /players/b/boothca01.html, /players/b/butleca01.html, /players/d/daniean01.html, /players/h/hallmi01.html, /players/h/hayesja01.html, /players/h/haywobr01.html, /players/j/jamisan01.html, /players/l/langja01.html, /players/m/masonro01.html, /players/r/ruffimi01.html, /players/s/songada01.html, /players/s/stevede01.html, /players/t/taylodo01.html, /players/t/thomaet01.html"
